dataset,gate_value,ari,binary_ari,cluster_purity,tactic_coherence,attack_f1,nmi,ami,alt_label_col,alt_ari,alt_ami,homogeneity,completeness,v_measure,n_clusters,n_hgnn_clusters,n_uf_clusters,pct_uf_routed,avg_confidence,p25_confidence,threshold_used,confidence_mode,skip_gate_sweep,latency_s,git_hash,bridge_edge_records,bridge_edge_pct,unique_bridge_flows
TON_IoT,0.5,0.4312227869105366,,0.9226535921552932,0.0044469441746767,0.9687660010240656,0.7184465257358335,0.716747034750583,,,,0.9200505980583928,0.5893143167243511,0.7184465257358333,37,37,0,0.0,0.8998231887817383,1.0,,gaec,False,6.658149099966977,604c5171fbc2765865d18446665e87b9c1394e9c,0,0.0,0
TON_IoT,0.55,0.4312227869105366,,0.9226535921552932,0.0044469441746767,0.9687660010240656,0.7184465257358335,0.716747034750583,,,,0.9200505980583928,0.5893143167243511,0.7184465257358333,37,37,0,0.0,0.8998231887817383,1.0,,gaec,False,6.61980179999955,604c5171fbc2765865d18446665e87b9c1394e9c,0,0.0,0
TON_IoT,0.6,0.4312227869105366,,0.9226535921552932,0.0044469441746767,0.9687660010240656,0.7184465257358335,0.716747034750583,,,,0.9200505980583928,0.5893143167243511,0.7184465257358333,37,37,0,0.0,0.8998231887817383,1.0,,gaec,False,6.60365790000651,604c5171fbc2765865d18446665e87b9c1394e9c,0,0.0,0
TON_IoT,0.65,0.4312227869105366,,0.9226535921552932,0.0044469441746767,0.9687660010240656,0.7184465257358335,0.716747034750583,,,,0.9200505980583928,0.5893143167243511,0.7184465257358333,37,37,0,0.0,0.8998231887817383,1.0,,gaec,False,6.600192599988077,604c5171fbc2765865d18446665e87b9c1394e9c,0,0.0,0
TON_IoT,0.7,0.4312227869105366,,0.9226535921552932,0.0044469441746767,0.9687660010240656,0.7184465257358335,0.716747034750583,,,,0.9200505980583928,0.5893143167243511,0.7184465257358333,37,37,0,0.0,0.8998231887817383,1.0,,gaec,False,6.617311000009067,604c5171fbc2765865d18446665e87b9c1394e9c,0,0.0,0
TON_IoT,0.75,0.4312227869105366,,0.9226535921552932,0.0044469441746767,0.9687660010240656,0.7184465257358335,0.716747034750583,,,,0.9200505980583928,0.5893143167243511,0.7184465257358333,37,37,0,0.0,0.8998231887817383,1.0,,gaec,False,6.638543199980632,604c5171fbc2765865d18446665e87b9c1394e9c,0,0.0,0
TON_IoT,0.8,0.4312227869105366,,0.9226535921552932,0.0044469441746767,0.9687660010240656,0.7184465257358335,0.716747034750583,,,,0.9200505980583928,0.5893143167243511,0.7184465257358333,37,37,0,0.0,0.8998231887817383,1.0,,gaec,False,6.692133800010197,604c5171fbc2765865d18446665e87b9c1394e9c,0,0.0,0
TON_IoT,0.9,0.4312227869105366,,0.9226535921552932,0.0044469441746767,0.9687660010240656,0.7184465257358335,0.716747034750583,,,,0.9200505980583928,0.5893143167243511,0.7184465257358333,37,37,0,0.0,0.8998231887817383,1.0,,gaec,False,6.673429899965413,604c5171fbc2765865d18446665e87b9c1394e9c,0,0.0,0
NSL-KDD,0.4,0.7387660782898661,,0.9926928863099076,0.3423871942736767,,0.6697306729768828,0.667607884733793,,,,0.9517740928298036,0.5166341838728479,0.6697306729768827,14,14,0,0.0,0.9650338888168336,1.0,,gaec,False,2.376019599963911,604c5171fbc2765865d18446665e87b9c1394e9c,0,0.0,0
NSL-KDD,0.5,0.7387660782898661,,0.9926928863099076,0.3423871942736767,,0.6697306729768828,0.667607884733793,,,,0.9517740928298036,0.5166341838728479,0.6697306729768827,14,14,0,0.0,0.9650338888168336,1.0,,gaec,False,2.3755302999634296,604c5171fbc2765865d18446665e87b9c1394e9c,0,0.0,0
NSL-KDD,0.55,0.7387660782898661,,0.9926928863099076,0.3423871942736767,,0.6697306729768828,0.667607884733793,,,,0.9517740928298036,0.5166341838728479,0.6697306729768827,14,14,0,0.0,0.9650338888168336,1.0,,gaec,False,2.356937400007155,604c5171fbc2765865d18446665e87b9c1394e9c,0,0.0,0
NSL-KDD,0.6,0.7387660782898661,,0.9926928863099076,0.3423871942736767,,0.6697306729768828,0.667607884733793,,,,0.9517740928298036,0.5166341838728479,0.6697306729768827,14,14,0,0.0,0.9650338888168336,1.0,,gaec,False,2.3684455000329763,604c5171fbc2765865d18446665e87b9c1394e9c,0,0.0,0
NSL-KDD,0.65,0.7387660782898661,,0.9926928863099076,0.3423871942736767,,0.6697306729768828,0.667607884733793,,,,0.9517740928298036,0.5166341838728479,0.6697306729768827,14,14,0,0.0,0.9650338888168336,1.0,,gaec,False,2.3515494999592192,604c5171fbc2765865d18446665e87b9c1394e9c,0,0.0,0
NSL-KDD,0.7,0.7387660782898661,,0.9926928863099076,0.3423871942736767,,0.6697306729768828,0.667607884733793,,,,0.9517740928298036,0.5166341838728479,0.6697306729768827,14,14,0,0.0,0.9650338888168336,1.0,,gaec,False,2.4094212999916635,604c5171fbc2765865d18446665e87b9c1394e9c,0,0.0,0
NSL-KDD,0.75,0.7387660782898661,,0.9926928863099076,0.3423871942736767,,0.6697306729768828,0.667607884733793,,,,0.9517740928298036,0.5166341838728479,0.6697306729768827,14,14,0,0.0,0.9650338888168336,1.0,,gaec,False,2.4096931000240147,604c5171fbc2765865d18446665e87b9c1394e9c,0,0.0,0
NSL-KDD,0.8,0.7387660782898661,,0.9926928863099076,0.3423871942736767,,0.6697306729768828,0.667607884733793,,,,0.9517740928298036,0.5166341838728479,0.6697306729768827,14,14,0,0.0,0.9650338888168336,1.0,,gaec,False,2.353636399959214,604c5171fbc2765865d18446665e87b9c1394e9c,0,0.0,0
NSL-KDD,0.9,0.7387660782898661,,0.9926928863099076,0.3423871942736767,,0.6697306729768828,0.667607884733793,,,,0.9517740928298036,0.5166341838728479,0.6697306729768827,14,14,0,0.0,0.9650338888168336,1.0,,gaec,False,2.3740017999662086,604c5171fbc2765865d18446665e87b9c1394e9c,0,0.0,0
OpTC,0.4,0.0472362131870823,0.9986444606312034,0.999899989999,,0.0,0.1488540370043883,0.147973157575161,,,,0.9948189360615276,0.0804455210307856,0.1488540370043883,24,0,0,0.0,0.9937993884086608,1.0,,gaec,False,7.876401100016665,604c5171fbc2765865d18446665e87b9c1394e9c,6477,0.6477647764776477,6477
OpTC,0.5,0.0472362131870823,0.9986444606312034,0.999899989999,,0.0,0.1488540370043883,0.147973157575161,,,,0.9948189360615276,0.0804455210307856,0.1488540370043883,24,0,0,0.0,0.9937993884086608,1.0,,gaec,False,7.72795099997893,604c5171fbc2765865d18446665e87b9c1394e9c,6477,0.6477647764776477,6477
OpTC,0.55,0.0472362131870823,0.9986444606312034,0.999899989999,,0.0,0.1488540370043883,0.147973157575161,,,,0.9948189360615276,0.0804455210307856,0.1488540370043883,24,0,0,0.0,0.9937993884086608,1.0,,gaec,False,7.734774500015192,604c5171fbc2765865d18446665e87b9c1394e9c,6477,0.6477647764776477,6477
OpTC,0.6,0.0472362131870823,0.9986444606312034,0.999899989999,,0.0,0.1488540370043883,0.147973157575161,,,,0.9948189360615276,0.0804455210307856,0.1488540370043883,24,0,0,0.0,0.9937993884086608,1.0,,gaec,False,7.7933077000197954,604c5171fbc2765865d18446665e87b9c1394e9c,6477,0.6477647764776477,6477
OpTC,0.65,0.0472362131870823,0.9986444606312034,0.999899989999,,0.0,0.1488540370043883,0.147973157575161,,,,0.9948189360615276,0.0804455210307856,0.1488540370043883,24,0,0,0.0,0.9937993884086608,1.0,,gaec,False,7.8543929000152275,604c5171fbc2765865d18446665e87b9c1394e9c,6477,0.6477647764776477,6477
OpTC,0.7,0.0472362131870823,0.9986444606312034,0.999899989999,,0.0,0.1488540370043883,0.147973157575161,,,,0.9948189360615276,0.0804455210307856,0.1488540370043883,24,0,0,0.0,0.9937993884086608,1.0,,gaec,False,8.048665900016204,604c5171fbc2765865d18446665e87b9c1394e9c,6477,0.6477647764776477,6477
OpTC,0.75,0.0472362131870823,0.9986444606312034,0.999899989999,,0.0,0.1488540370043883,0.147973157575161,,,,0.9948189360615276,0.0804455210307856,0.1488540370043883,24,0,0,0.0,0.9937993884086608,1.0,,gaec,False,7.90888120001182,604c5171fbc2765865d18446665e87b9c1394e9c,6477,0.6477647764776477,6477
OpTC,0.8,0.0472362131870823,0.9986444606312034,0.999899989999,,0.0,0.1488540370043883,0.147973157575161,,,,0.9948189360615276,0.0804455210307856,0.1488540370043883,24,0,0,0.0,0.9937993884086608,1.0,,gaec,False,7.439889000030234,604c5171fbc2765865d18446665e87b9c1394e9c,6477,0.6477647764776477,6477
OpTC,0.9,0.0472362131870823,0.9986444606312034,0.999899989999,,0.0,0.1488540370043883,0.147973157575161,,,,0.9948189360615276,0.0804455210307856,0.1488540370043883,24,0,0,0.0,0.9937993884086608,1.0,,gaec,False,7.49337270000251,604c5171fbc2765865d18446665e87b9c1394e9c,6477,0.6477647764776477,6477
SQTK_SIEM_kcluster,0.4,0.1839119742328463,,0.5614617940199336,,0.0,0.3816128068182469,0.3423619884758996,,,,0.4094437941318087,0.3573245065642378,0.3816128068182469,11,0,0,0.0,1.0,1.0,,gaec,False,18.00092979997862,604c5171fbc2765865d18446665e87b9c1394e9c,0,0.0,0
SQTK_SIEM_kcluster,0.5,0.1839119742328463,,0.5614617940199336,,0.0,0.3816128068182469,0.3423619884758996,,,,0.4094437941318087,0.3573245065642378,0.3816128068182469,11,0,0,0.0,1.0,1.0,,gaec,False,0.6194773000315763,604c5171fbc2765865d18446665e87b9c1394e9c,0,0.0,0
SQTK_SIEM_kcluster,0.55,0.1839119742328463,,0.5614617940199336,,0.0,0.3816128068182469,0.3423619884758996,,,,0.4094437941318087,0.3573245065642378,0.3816128068182469,11,0,0,0.0,1.0,1.0,,gaec,False,0.6210162999923341,604c5171fbc2765865d18446665e87b9c1394e9c,0,0.0,0
SQTK_SIEM_kcluster,0.6,0.1839119742328463,,0.5614617940199336,,0.0,0.3816128068182469,0.3423619884758996,,,,0.4094437941318087,0.3573245065642378,0.3816128068182469,11,0,0,0.0,1.0,1.0,,gaec,False,0.6331311999820173,604c5171fbc2765865d18446665e87b9c1394e9c,0,0.0,0
SQTK_SIEM_kcluster,0.65,0.1839119742328463,,0.5614617940199336,,0.0,0.3816128068182469,0.3423619884758996,,,,0.4094437941318087,0.3573245065642378,0.3816128068182469,11,0,0,0.0,1.0,1.0,,gaec,False,0.6209887000150047,604c5171fbc2765865d18446665e87b9c1394e9c,0,0.0,0
SQTK_SIEM_kcluster,0.7,0.1839119742328463,,0.5614617940199336,,0.0,0.3816128068182469,0.3423619884758996,,,,0.4094437941318087,0.3573245065642378,0.3816128068182469,11,0,0,0.0,1.0,1.0,,gaec,False,0.6504497000132687,604c5171fbc2765865d18446665e87b9c1394e9c,0,0.0,0
SQTK_SIEM_kcluster,0.75,0.1839119742328463,,0.5614617940199336,,0.0,0.3816128068182469,0.3423619884758996,,,,0.4094437941318087,0.3573245065642378,0.3816128068182469,11,0,0,0.0,1.0,1.0,,gaec,False,0.6257622999837622,604c5171fbc2765865d18446665e87b9c1394e9c,0,0.0,0
SQTK_SIEM_kcluster,0.8,0.1839119742328463,,0.5614617940199336,,0.0,0.3816128068182469,0.3423619884758996,,,,0.4094437941318087,0.3573245065642378,0.3816128068182469,11,0,0,0.0,1.0,1.0,,gaec,False,0.6201385000022128,604c5171fbc2765865d18446665e87b9c1394e9c,0,0.0,0
SQTK_SIEM_kcluster,0.9,0.1839119742328463,,0.5614617940199336,,0.0,0.3816128068182469,0.3423619884758996,,,,0.4094437941318087,0.3573245065642378,0.3816128068182469,11,0,0,0.0,1.0,1.0,,gaec,False,0.6196520999656059,604c5171fbc2765865d18446665e87b9c1394e9c,0,0.0,0
CICIDS2017,0.4,0.2039902314933835,,0.8353341336534614,0.2553184547926679,,0.3587217176181211,0.3510496856264005,,,,0.4951190283433506,0.2812436310590124,0.3587217176181211,44,44,0,0.0,0.9443490505218506,1.0,,gaec,False,50.694030300015584,604c5171fbc2765865d18446665e87b9c1394e9c,0,0.0,0
CICIDS2017,0.5,0.1898262895233852,,0.8504401760704282,0.2443736032843807,,0.3508137655636794,0.3428384925799875,,,,0.5113058681367537,0.2670045828902003,0.3508137655636794,47,47,0,0.0,0.9394213557243348,1.0,,gaec,False,35.93216540000867,604c5171fbc2765865d18446665e87b9c1394e9c,0,0.0,0
CICIDS2017,0.55,0.2064219012170852,,0.8485394157663065,0.4654263314313436,,0.4258523422677956,0.4203747503035489,,,,0.6519824772620011,0.3161875381179169,0.4258523422677956,37,37,0,0.0,0.9539802074432372,1.0,,gaec,False,35.69647329999134,604c5171fbc2765865d18446665e87b9c1394e9c,0,0.0,0
CICIDS2017,0.6,0.0326800231516874,,0.8078231292517006,0.1836631768343989,,0.2880089296273158,0.2795710072565942,,,,0.4136144328477947,0.220920337166131,0.2880089296273158,45,45,0,0.0,0.9454277753829956,1.0,,gaec,False,35.589907700021286,604c5171fbc2765865d18446665e87b9c1394e9c,0,0.0,0
CICIDS2017,0.65,0.3559350079011852,,0.8780512204881953,-0.2320780671544653,,0.4587552584672609,0.452136444063033,,,,0.6819607904855891,0.3456305111289644,0.4587552584672609,48,48,0,0.0,0.9414063692092896,1.0,,gaec,False,38.03322659997502,604c5171fbc2765865d18446665e87b9c1394e9c,0,0.0,0
CICIDS2017,0.7,0.2181731350894712,,0.8903561424569828,-0.0469307861829866,,0.4503293286836165,0.443637278608727,,,,0.7061637534552746,0.3305684524479421,0.4503293286836166,50,50,0,0.0,0.9388296604156494,1.0,,gaec,False,39.92846750002354,604c5171fbc2765865d18446665e87b9c1394e9c,0,0.0,0
CICIDS2017,0.75,0.240662755457107,,0.8610444177671068,0.2702921818278728,,0.3681577206906639,0.3582791945955731,,,,0.5188694280872785,0.2852914693342282,0.3681577206906639,59,59,0,0.0,0.9150899648666382,1.0,,gaec,False,37.232050899998285,604c5171fbc2765865d18446665e87b9c1394e9c,0,0.0,0
CICIDS2017,0.8,0.2177946507070032,,0.9006602641056423,-0.1688238085252163,,0.4479140958384177,0.442139261488205,,,,0.7461752744298582,0.3200026410572032,0.4479140958384177,44,44,0,0.0,0.9536060690879822,1.0,,gaec,False,40.06986150000012,604c5171fbc2765865d18446665e87b9c1394e9c,0,0.0,0
CICIDS2017,0.9,-0.0206841187206223,,0.8012204881952781,0.1501852598875959,,0.2351015426242588,0.2268212882924093,,,,0.312092992542017,0.1885799995625245,0.2351015426242588,37,37,0,0.0,0.94522887468338,1.0,,gaec,False,43.58769839996239,604c5171fbc2765865d18446665e87b9c1394e9c,0,0.0,0
